id,host_id,host_name,room_type,disctricts,neighbourhoods,price,number_of_reviews,latitude,longitude
700756,3534151,Eva,Entire home/apt,Retiro,Adelfas,65,209,40.39912,-3.67007
704155,3606346,JosÃ©,Entire home/apt,Centro,Embajadores,73,232,40.41331,-3.7051
706835,3483233,Maria,Private room,Puente de Vallecas,Numancia,25,10,40.39707,-3.66243
707232,3477002,Carmen,Private room,Chamberí,Vallehermoso,60,61,40.44121,-3.71228
707670,3540591,Max,Entire home/apt,Centro,Universidad,70,11,40.4292,-3.70674
708275,2785251,Susana,Entire home/apt,Chamartín,El Viso,50,5,40.44371,-3.68319
709208,3648882,Luz,Entire home/apt,Centro,Sol,69,512,40.41674,-3.70743
710156,3654886,Sara,Private room,Barajas,Alameda de Osuna,29,176,40.45347,-3.59199
710870,3654108,Gudula,Private room,Chamberí,Arapiles,23,426,40.43553,-3.71006
714983,2747005,Maribel,Entire home/apt,Moratalaz,Media Legua,125,54,40.41168,-3.65315
715965,3689490,Eva,Entire home/apt,Centro,Sol,99,19,40.41521,-3.70333
716232,2747005,Maribel,Entire home/apt,Ciudad Lineal,Concepción,85,22,40.43716,-3.65187
716292,3691303,Paloma,Entire home/apt,Centro,Universidad,72,73,40.42497,-3.70271
717313,3698406,Arman,Entire home/apt,Centro,Palacio,100,147,40.41173,-3.71225
721057,1954334,Mike,Entire home/apt,Centro,Embajadores,55,593,40.40912,-3.70064
721377,3724500,Lucrecia,Entire home/apt,Fuencarral - El Pardo,Valverde,50,24,40.50171,-3.6903
722199,3726310,Alex,Private room,Puente de Vallecas,Entrevías,22,1,40.37979,-3.67426
723088,2555202,Norah,Entire home/apt,Centro,Justicia,75,150,40.42556,-3.70067
724700,3746437,Nuria,Entire home/apt,Centro,Embajadores,60,28,40.4115,-3.7037
726408,3759135,Alex,Entire home/apt,Ciudad Lineal,San Juan Bautista,130,17,40.44934,-3.65271
726951,2172169,Eva,Entire home/apt,Centro,Universidad,60,1,40.42284,-3.70385
727588,498646,Irma,Entire home/apt,Puente de Vallecas,San Diego,43,18,40.39216,-3.67177
728978,1566057,Angel L.,Entire home/apt,Centro,Embajadores,80,174,40.41184,-3.69956
730347,3797913,Rocio,Entire home/apt,Centro,Sol,140,153,40.41611,-3.70746
730502,3797913,Rocio,Entire home/apt,Centro,Palacio,140,19,40.41943,-3.7122
730568,3797913,Rocio,Entire home/apt,Centro,Sol,150,20,40.41853,-3.7079
733312,3730591,Eva MÂª,Entire home/apt,Chamberí,Rios Rosas,50,15,40.44024,-3.70138
733365,3821608,Charo,Private room,Chamberí,Trafalgar,35,44,40.43658,-3.70355
734053,3825783,Elisa,Private room,Retiro,Ibiza,50,2,40.41762,-3.67426
738837,3771869,Alix,Entire home/apt,Centro,Embajadores,48,122,40.40852,-3.70354
740200,2952250,SofÃ­a,Entire home/apt,Salamanca,Recoletos,194,13,40.42155,-3.68889
743650,2236658,Susana,Private room,Centro,Embajadores,25,245,40.41139,-3.70067
745609,1735664,Enrique,Entire home/apt,Centro,Embajadores,110,98,40.41274,-3.70106
745664,3591751,Fernando,Private room,Arganzuela,Acacias,35,371,40.40391,-3.70545
745728,3797913,Rocio,Entire home/apt,Centro,Sol,250,89,40.41805,-3.70765
746742,1719263,Leticia,Entire home/apt,Centro,Cortes,100,26,40.41532,-3.69523
747873,1625657,Matias,Entire home/apt,Centro,Universidad,85,246,40.4218,-3.70627
748854,1888816,Margarita Y MarÃ­a,Private room,Arganzuela,Acacias,24,134,40.40393,-3.70332
750257,130907,Dana,Entire home/apt,Centro,Universidad,75,23,40.42076,-3.70418
751527,3951702,Juan Antonio,Entire home/apt,Centro,Universidad,205,54,40.4262,-3.71224
751530,3898452,Consuelo,Entire home/apt,Centro,Sol,59,406,40.41448,-3.70681
752424,216570,Miguel,Entire home/apt,Centro,Embajadores,110,113,40.40756,-3.70892
752515,3438657,Ãureo,Entire home/apt,Centro,Embajadores,50,209,40.4101,-3.70455
752883,3960415,Cristina,Private room,Latina,Puerta del Angel,45,0,40.40784,-3.73031
754678,3961468,Domingo,Entire home/apt,Centro,Cortes,135,236,40.41233,-3.69649
755535,2536524,Marina,Private room,San Blas - Canillejas,Arcos,42,15,40.42789,-3.61486
755587,3898452,Consuelo,Entire home/apt,Centro,Sol,59,385,40.4144,-3.70686
756143,1650712,Ximena,Entire home/apt,Centro,Embajadores,104,34,40.41312,-3.7052
756257,596469,Gabriel Avalos,Hotel room,Centro,Universidad,100,13,40.42751,-3.70345
756707,3983613,Raul,Entire home/apt,Centro,Palacio,110,172,40.41607,-3.70902
758670,2536524,Marina,Private room,San Blas - Canillejas,Arcos,27,17,40.42702,-3.61604
758823,3998859,Marta,Entire home/apt,Salamanca,Goya,100,185,40.4246,-3.67928
759575,690223,Alejandro,Entire home/apt,Centro,Justicia,104,56,40.4225,-3.70031
760482,4008643,Antonio : Smart Apartments Madrid,Entire home/apt,Tetuán,Castillejos,145,87,40.45877,-3.69482
761015,2670977,Juan,Entire home/apt,Centro,Palacio,70,45,40.40888,-3.71372
761159,4012290,Alberto,Entire home/apt,Centro,Sol,59,398,40.415,-3.70754
762701,378073,Alvaro,Entire home/apt,Centro,Sol,85,38,40.41487,-3.70614
763214,4032439,Maria,Entire home/apt,Centro,Palacio,65,78,40.40848,-3.71559
766160,4036376,Ana,Entire home/apt,Centro,Embajadores,58,319,40.41214,-3.69996
768311,4053105,BegoÃ±a,Entire home/apt,Centro,Palacio,61,122,40.41167,-3.70824
769210,2695144,May,Private room,Hortaleza,Piovera,28,19,40.46239,-3.62981
771364,4069734,Maria,Entire home/apt,Centro,Cortes,48,5,40.41185,-3.69366
772646,3606346,JosÃ©,Entire home/apt,Centro,Embajadores,73,160,40.41365,-3.70505
773608,2991925,"Diego, Luca & Co",Private room,Centro,Justicia,35,34,40.42689,-3.6997
773861,1732442,Anouk,Entire home/apt,Centro,Embajadores,75,128,40.41216,-3.69985
773990,4083688,Mari Paz,Entire home/apt,Centro,Embajadores,49,192,40.41051,-3.7024
774008,4083766,Sonia,Private room,Ciudad Lineal,Costillares,34,0,40.48015,-3.66824
774356,3214130,Gloria,Private room,Centro,Universidad,50,0,40.42464,-3.70515
779960,4112877,Susa,Entire home/apt,Centro,Embajadores,95,141,40.40885,-3.69926
780397,4068975,Alvaro,Entire home/apt,Arganzuela,Palos de Moguer,145,22,40.40319,-3.69654
781012,4118311,Esther,Private room,Centro,Embajadores,35,26,40.40674,-3.71048
781604,4103866,Inmaculada,Private room,Tetuán,Valdeacederas,40,30,40.46789,-3.70672
781665,4103866,Inmaculada,Private room,Tetuán,Valdeacederas,30,37,40.46925,-3.70786
782797,4128029,Nuria,Private room,Centro,Universidad,40,40,40.42342,-3.70576
783647,4132185,Pilar,Private room,Ciudad Lineal,Costillares,24,21,40.47792,-3.66683
783752,2991925,"Diego, Luca & Co",Private room,Centro,Universidad,33,43,40.42426,-3.70278
785506,378073,Alvaro,Entire home/apt,Retiro,Jerónimos,85,21,40.41301,-3.68913
789681,4161237,Isabel,Entire home/apt,Centro,Cortes,80,118,40.41812,-3.69927
793618,4180632,Heima,Entire home/apt,Centro,Palacio,220,317,40.41103,-3.71201
793622,4181071,Jorge,Entire home/apt,Centro,Palacio,65,41,40.42134,-3.71149
797030,4198169,Willem,Entire home/apt,San Blas - Canillejas,Simancas,45,218,40.43638,-3.63344
798091,4203067,David,Entire home/apt,Centro,Sol,80,229,40.41499,-3.7078
804681,4235741,Carlos,Private room,Barajas,Timón,28,1,40.47219,-3.58758
809554,630482,Raquel,Private room,Carabanchel,San Isidro,20,162,40.39384,-3.72323
814586,4277536,Miguel,Entire home/apt,Centro,Justicia,87,131,40.42184,-3.69861
814647,4159117,Raquel,Private room,San Blas - Canillejas,Salvador,30,0,40.44167,-3.63375
814870,4281126,Carmen,Private room,Retiro,Jerónimos,20,22,40.40802,-3.68451
815818,4286142,Juan & Ricardo,Entire home/apt,Centro,Justicia,85,233,40.42132,-3.69977
817184,4292037,Miguel,Entire home/apt,Centro,Cortes,50,232,40.41091,-3.69481
817848,4295642,Luisa,Entire home/apt,Centro,Justicia,65,197,40.42329,-3.69624
819738,4305310,BegoÃ±a,Entire home/apt,Centro,Palacio,95,51,40.42041,-3.70874
820642,1341870,Charles,Entire home/apt,Centro,Universidad,129,122,40.42609,-3.70399
821556,4211443,Amalia,Private room,Centro,Embajadores,65,4,40.41343,-3.70669
821860,4280501,Mariano,Private room,Centro,Embajadores,59,361,40.411,-3.70493
823321,4305310,BegoÃ±a,Entire home/apt,Centro,Palacio,75,49,40.41991,-3.71037
828095,2333408,Lilliana,Private room,San Blas - Canillejas,Salvador,12,4,40.44163,-3.63629
831616,4354906,Carine,Entire home/apt,Centro,Embajadores,65,36,40.41023,-3.69755
832102,4356259,RocÃ­o,Entire home/apt,Chamberí,Almagro,65,8,40.43611,-3.69688
833871,4292037,Miguel,Entire home/apt,Centro,Universidad,55,165,40.42571,-3.70393
834562,4365768,Vicente,Entire home/apt,Barajas,Timón,110,159,40.46906,-3.58387
834675,4190662,Victoria,Private room,Puente de Vallecas,San Diego,25,108,40.39791,-3.6689
835333,153391,Fernando,Entire home/apt,Centro,Sol,67,218,40.42011,-3.7071
837183,4310374,Jose,Entire home/apt,Moncloa - Aravaca,Argüelles,125,134,40.42698,-3.71473
838698,4281126,Carmen,Private room,Retiro,Jerónimos,25,469,40.40764,-3.68445
838712,4281126,Carmen,Private room,Retiro,Jerónimos,20,188,40.40785,-3.68407
840479,4084426,Agus,Entire home/apt,Centro,Universidad,130,3,40.42183,-3.70278
840517,4084426,Agus,Entire home/apt,Centro,Universidad,90,24,40.42128,-3.70171
840561,4279976,MarÃ­a,Entire home/apt,Moncloa - Aravaca,Ciudad Universitaria,96,6,40.44802,-3.70885
840844,3298293,Javier,Entire home/apt,Salamanca,Recoletos,200,14,40.42306,-3.68651
843700,4211443,Amalia,Private room,Centro,Embajadores,65,12,40.41338,-3.70617
843729,4211443,Amalia,Entire home/apt,Centro,Palacio,115,177,40.41312,-3.70759
844856,4410687,Luis Manuel,Entire home/apt,Centro,Palacio,62,32,40.41707,-3.70881
846558,2489796,Ernesto,Private room,Centro,Sol,40,532,40.41939,-3.70104
847252,4424170,Isabel,Entire home/apt,Ciudad Lineal,San Juan Bautista,49,76,40.44942,-3.65986
847273,4424222,Francisco,Entire home/apt,Moratalaz,Vinateros,140,68,40.40538,-3.65036
847724,1331093,Hector Miguel,Private room,Centro,Palacio,60,1,40.41968,-3.71203
848480,153391,Fernando,Entire home/apt,Centro,Sol,155,50,40.42007,-3.70679
849939,4433597,Lucas,Private room,Centro,Embajadores,30,16,40.4091,-3.70828
851311,4424070,FermÃ­n,Entire home/apt,Centro,Universidad,65,26,40.42296,-3.70442
852607,3726732,Javier,Entire home/apt,Centro,Sol,59,96,40.41872,-3.70047
852623,3726732,Javier,Entire home/apt,Centro,Sol,107,43,40.41849,-3.70122
852636,3726732,Javier,Entire home/apt,Centro,Sol,57,121,40.41878,-3.70126
852654,3726732,Javier,Entire home/apt,Centro,Sol,67,138,40.41882,-3.70107
852660,3726732,Javier,Entire home/apt,Centro,Sol,68,100,40.4188,-3.70006
853804,4247556,Julio,Entire home/apt,Centro,Universidad,95,49,40.42918,-3.70898
856669,584351,Pablo,Entire home/apt,Centro,Cortes,70,76,40.41403,-3.70121
859800,4502639,Christian,Private room,San Blas - Canillejas,Rejas,48,2,40.44366,-3.57361
861590,1714750,S & L,Entire home/apt,Centro,Cortes,140,297,40.41433,-3.70161
862462,2456671,JosÃ© & MarÃ­a,Entire home/apt,Centro,Palacio,60,254,40.40994,-3.71037
862752,4522970,JosÃ©,Private room,Arganzuela,Palos de Moguer,40,125,40.40306,-3.69702
864488,3631892,Juan Carlos,Entire home/apt,Centro,Embajadores,49,289,40.40865,-3.70196
865387,2668849,Sergio,Entire home/apt,Centro,Embajadores,31,39,40.41103,-3.70248
867629,2419618,Luis,Private room,Centro,Palacio,40,29,40.42153,-3.71095
868776,4312150,Laura,Entire home/apt,Centro,Embajadores,55,212,40.40982,-3.70326
869276,596469,Gabriel Avalos,Hotel room,Centro,Universidad,80,31,40.42826,-3.70392
869674,4582755,Miriam,Entire home/apt,Centro,Embajadores,70,1,40.40849,-3.6996
870964,1221103,Ana,Entire home/apt,Chamberí,Almagro,64,19,40.43402,-3.69474
871387,4504807,Nico,Entire home/apt,Centro,Universidad,100,170,40.42336,-3.70875
874029,4603165,Prado,Private room,San Blas - Canillejas,Salvador,30,73,40.44618,-3.63502
876358,4628173,Acn,Entire home/apt,Chamartín,Castilla,70,1,40.47092,-3.68637
876372,805726,Patricia,Private room,Centro,Cortes,25,68,40.41502,-3.69943
881466,3917443,Silvia,Entire home/apt,Arganzuela,Acacias,75,123,40.40226,-3.70319
882885,2646146,Hostal Salamanca,Private room,Salamanca,Lista,28,21,40.42905,-3.66996
882910,2646146,Hostal Salamanca,Private room,Salamanca,Lista,32,16,40.43075,-3.6718
883037,4674072,Ana,Private room,Arganzuela,Palos de Moguer,24,537,40.4014,-3.69495
883469,4677030,Jaime,Entire home/apt,Salamanca,Goya,140,97,40.42444,-3.67326
883527,4677458,Miguel,Entire home/apt,Salamanca,Goya,42,2,40.42611,-3.67831
884856,4684397,Alex,Private room,Centro,Palacio,40,5,40.42128,-3.70825
886019,4697070,Hortensia,Entire home/apt,Chamberí,Gaztambide,105,50,40.43834,-3.71182
886850,2646146,Hostal Salamanca,Private room,Salamanca,Lista,38,4,40.43008,-3.67193
886932,2646146,Hostal Salamanca,Hotel room,Salamanca,Lista,50,11,40.43047,-3.67194
887754,2991670,Julian,Private room,Salamanca,Guindalera,19,60,40.43464,-3.6717
887816,2991670,Julian,Private room,Salamanca,Guindalera,19,62,40.43393,-3.66991
888289,4710774,MarÃ­a,Entire home/apt,Centro,Universidad,90,300,40.42452,-3.7042
890347,4665174,Luis,Entire home/apt,Centro,Embajadores,69,136,40.41006,-3.69903
891289,4735460,Guadalupe Y Carmen,Hotel room,Salamanca,Recoletos,61,2,40.42306,-3.68672
891946,4739098,Inma,Entire home/apt,Centro,Justicia,80,6,40.42719,-3.69986
892100,4740276,Juan Miguel,Entire home/apt,Carabanchel,Comillas,60,137,40.39465,-3.70818
892774,1467260,Mark,Entire home/apt,Latina,Puerta del Angel,39,58,40.41029,-3.73007
892931,4735460,Guadalupe Y Carmen,Hotel room,Salamanca,Recoletos,75,2,40.42228,-3.68802
893025,4735460,Guadalupe Y Carmen,Hotel room,Salamanca,Recoletos,61,0,40.42142,-3.68721
893056,4735460,Guadalupe Y Carmen,Private room,Centro,Cortes,200,1,40.41428,-3.70291
893142,4735460,Guadalupe Y Carmen,Private room,Centro,Cortes,221,1,40.41426,-3.70151
893177,4735460,Guadalupe Y Carmen,Hotel room,Salamanca,Recoletos,75,0,40.42155,-3.68821
893195,4735460,Guadalupe Y Carmen,Hotel room,Salamanca,Recoletos,61,2,40.42211,-3.6873
894495,4762305,Carmen,Entire home/apt,Centro,Justicia,72,283,40.42342,-3.69841
896209,4777959,VerÃ³nica,Entire home/apt,Chamartín,Castilla,55,47,40.47115,-3.68601
896291,4778528,Jose,Private room,Arganzuela,Legazpi,19,6,40.38596,-3.68654
901545,266650,Emilio Y Vanesa,Entire home/apt,Retiro,Pacífico,120,8,40.40409,-3.67429
901897,1331093,Hector Miguel,Entire home/apt,Centro,Palacio,120,83,40.41846,-3.71208
902046,4819459,Iciar,Private room,Barajas,Alameda de Osuna,30,23,40.45251,-3.59327
902946,4826927,Estela,Entire home/apt,Centro,Embajadores,50,66,40.41172,-3.70347
903707,4831338,Angel,Entire home/apt,Centro,Embajadores,49,71,40.40854,-3.69879
904741,4839888,Alicia,Entire home/apt,Centro,Sol,135,287,40.42013,-3.70589
904769,4839888,Alicia,Entire home/apt,Centro,Sol,89,295,40.41871,-3.70505
904775,4839888,Alicia,Entire home/apt,Centro,Palacio,132,262,40.42116,-3.70725
907386,4860266,Teresa,Entire home/apt,Centro,Cortes,90,143,40.41436,-3.6996
913536,4903694,Henar,Private room,Centro,Universidad,35,13,40.42206,-3.70492
914057,4905854,Jessica,Private room,Puente de Vallecas,Palomeras Sureste,20,20,40.38847,-3.64333
922397,4651429,Rosana,Entire home/apt,Salamanca,Recoletos,60,67,40.42687,-3.68585
923140,1574604,Jorge & Angelina,Entire home/apt,Centro,Universidad,130,116,40.4211,-3.7027
923645,4967875,Jacqueline,Entire home/apt,Retiro,Ibiza,94,11,40.41828,-3.67581
924771,4974280,Nina,Entire home/apt,Arganzuela,Palos de Moguer,80,58,40.40509,-3.69524
924876,1714750,S & L,Entire home/apt,Centro,Sol,120,158,40.41734,-3.70402
925250,4975799,Kristian,Private room,Centro,Sol,45,405,40.4157,-3.7037
925339,4977367,Maria Jose,Entire home/apt,Centro,Universidad,68,131,40.42434,-3.70109
926653,2864064,Oscar Vanessa Javi,Entire home/apt,Centro,Cortes,66,368,40.41131,-3.69631
933326,5031865,Iris,Entire home/apt,Arganzuela,Palos de Moguer,120,82,40.40512,-3.69263
936157,5052379,Ana Luisa,Entire home/apt,Centro,Palacio,150,36,40.41949,-3.71216
938410,9228673,Home At Homes,Entire home/apt,Salamanca,Recoletos,220,14,40.42711,-3.68363
940649,5084073,Marcelo,Entire home/apt,Arganzuela,Palos de Moguer,73,83,40.40223,-3.69986
944555,5114074,Jorge,Entire home/apt,Centro,Sol,72,239,40.41548,-3.70513
945003,850654,Laila,Private room,Centro,Universidad,37,3,40.42454,-3.70464
945323,1738341,Guillermo,Entire home/apt,Centro,Embajadores,105,68,40.40829,-3.70155
947169,5132742,Joaquin Y Eva,Entire home/apt,Centro,Embajadores,48,202,40.41326,-3.7066
948141,4722486,Marga,Entire home/apt,Centro,Universidad,95,236,40.42618,-3.70203
948963,2783896,Ivaylo,Private room,Latina,Puerta del Angel,26,189,40.40699,-3.74025
956245,1425071,Enrique,Entire home/apt,Chamberí,Gaztambide,82,109,40.43125,-3.71374
956431,5198285,Mari Carmen,Entire home/apt,Latina,Lucero,70,29,40.4004,-3.74558
958020,5211661,Isabel,Entire home/apt,Centro,Universidad,59,262,40.42763,-3.70682
962055,2483139,Carlos,Entire home/apt,Centro,Sol,79,25,40.41527,-3.70704
967421,1647109,Daniel,Entire home/apt,Chamberí,Trafalgar,90,135,40.42967,-3.70134
970485,5302455,Teressa,Entire home/apt,Retiro,Jerónimos,350,79,40.41826,-3.69021
970890,6363695,Jenifer,Shared room,Centro,Universidad,40,15,40.42515,-3.71138
977261,5347216,Jacinta,Private room,Centro,Embajadores,25,9,40.40773,-3.69466
979312,5360317,Leyla,Private room,Chamberí,Trafalgar,35,1,40.43348,-3.70365
981016,534128,Laura,Entire home/apt,Centro,Justicia,185,7,40.42688,-3.70002
981368,534128,Laura,Entire home/apt,Chamberí,Trafalgar,60,1,40.43015,-3.70194
981369,534128,Laura,Entire home/apt,Chamberí,Trafalgar,205,16,40.43184,-3.70139
983019,5386601,Ãscar,Private room,Puente de Vallecas,Numancia,27,19,40.40135,-3.6634
983410,5389129,David,Entire home/apt,Tetuán,Cuatro Caminos,60,308,40.45298,-3.69343
985160,4839698,Rosa,Entire home/apt,Centro,Embajadores,65,19,40.41315,-3.70307
986924,1714541,Ignacio,Entire home/apt,Ciudad Lineal,Ventas,55,136,40.42116,-3.65296
987537,2561320,RaÃºl,Entire home/apt,Centro,Embajadores,90,239,40.41147,-3.69875
989063,3585435,Nuria,Entire home/apt,Ciudad Lineal,San Juan Bautista,198,0,40.4482,-3.66119
998127,5343904,Maria,Private room,Centro,Cortes,44,82,40.41134,-3.69581
1003171,5516172,Laura,Private room,Fuencarral - El Pardo,La Paz,18,30,40.47945,-3.69998
1003602,1130651,Sergio,Entire home/apt,Centro,Embajadores,70,366,40.41183,-3.70539
1003900,5521269,Igor,Entire home/apt,Centro,Embajadores,85,237,40.40818,-3.70896
1005240,5528551,Ignacio,Entire home/apt,Centro,Justicia,69,157,40.42174,-3.69865
1007532,5542111,Melvin Enrique,Entire home/apt,Centro,Universidad,74,281,40.42477,-3.70149
1013927,5577429,Alixe,Private room,Arganzuela,Palos de Moguer,33,9,40.40475,-3.69409
1017521,4361819,Erica,Private room,Centro,Embajadores,37,95,40.41047,-3.70338
1018471,5606144,Carlos Y Alejandra,Private room,Hortaleza,Valdefuentes,30,5,40.48822,-3.65639
1020785,5618733,Susana,Private room,Chamberí,Gaztambide,30,41,40.43276,-3.71409
1026242,5649948,Rafaela,Private room,Chamberí,Gaztambide,30,0,40.4367,-3.7153
1037715,5712665,Myriam,Entire home/apt,Centro,Palacio,80,43,40.41279,-3.71222
1038867,5719307,Redpiso,Entire home/apt,Centro,Sol,65,397,40.41699,-3.70657
1039376,5722524,Maria,Entire home/apt,Barajas,Casco Histórico de Barajas,42,2,40.47606,-3.57618
1039454,4967875,Jacqueline,Entire home/apt,Retiro,Ibiza,94,9,40.41798,-3.67604
1044902,5751753,Masia,Private room,Moncloa - Aravaca,Ciudad Universitaria,85,0,40.46493,-3.75068
1046271,5759904,Francisco,Entire home/apt,Centro,Sol,46,206,40.41631,-3.70077
1046926,2913511,Amparo,Private room,Usera,San Fermín,30,32,40.36669,-3.68732
1050948,5785483,Rob & Lola RELAIS,Private room,Salamanca,Recoletos,30,115,40.42928,-3.68684
1052457,5795235,Elise,Entire home/apt,Centro,Embajadores,70,55,40.40904,-3.7026
1053180,5798033,Federico,Entire home/apt,Centro,Embajadores,80,160,40.41011,-3.7054
1053662,5801580,Cono,Private room,Chamberí,Rios Rosas,24,13,40.44403,-3.69623
1055724,5814460,Antonia,Private room,Chamberí,Arapiles,30,14,40.4364,-3.70747
1056151,571765,Lola,Entire home/apt,Centro,Embajadores,70,203,40.40921,-3.69803
1057560,5824815,Soledad,Entire home/apt,Centro,Palacio,101,161,40.41872,-3.70999
1062218,2214378,Noemi,Private room,Centro,Justicia,34,157,40.42358,-3.69725
1065075,5735364,Oscar,Private room,Chamberí,Gaztambide,22,3,40.43822,-3.71252
1065714,5542111,Melvin Enrique,Entire home/apt,Centro,Universidad,75,413,40.42561,-3.70298
1065918,5542111,Melvin Enrique,Entire home/apt,Centro,Universidad,65,402,40.42184,-3.70377
1066993,5869715,Olga,Entire home/apt,Centro,Universidad,45,323,40.42703,-3.70322
1067941,5876034,Jose,Entire home/apt,Tetuán,Valdeacederas,90,38,40.46393,-3.69692
